rat0_x,rat0_y,rat1_x,rat1_y
1252.426025390625,602.4823608398438,744.5133056640625,236.63177490234375
1260.5511474609375,602.40087890625,744.4815673828125,238.60157775878906
1270.4718017578125,600.3853149414062,744.3720092773438,238.61683654785156
1282.473876953125,598.3674926757812,744.432861328125,238.62704467773438
1288.5057373046875,600.4986572265625,744.6593017578125,238.63174438476562
1292.5050048828125,606.6226806640625,742.590087890625,238.560302734375
1292.4158935546875,606.5294189453125,742.5994873046875,238.5828857421875
1288.432861328125,602.4911499023438,742.5592651367188,238.58416748046875
1282.59912109375,598.5194702148438,744.5185546875,236.5894317626953
1274.53466796875,590.706298828125,742.6136474609375,236.64830017089844
1270.48291015625,580.5712890625,742.6810302734375,238.59873962402344
1264.5142822265625,584.5274047851562,742.5745239257812,236.5526580810547
1266.5531005859375,584.7083129882812,742.583984375,236.5463104248047
1262.5186767578125,586.7227783203125,742.6021728515625,236.53192138671875
1272.6190185546875,594.3541259765625,742.6653442382812,236.5465545654297
1272.384765625,594.6126708984375,742.6373291015625,236.49777221679688
1272.6131591796875,600.503173828125,742.6331787109375,236.48619079589844
1268.5960693359375,602.55712890625,742.6737670898438,236.53546142578125
1272.3419189453125,602.53759765625,742.6547241210938,236.55921936035156
1278.3203125,606.453125,744.4857177734375,236.5585174560547
1280.415283203125,608.453369140625,744.402587890625,238.5135498046875
1284.55859375,608.6473388671875,748.544189453125,242.44229125976562
1292.4891357421875,610.4962158203125,756.4801635742188,244.45558166503906
1294.4600830078125,610.412841796875,764.6246337890625,242.50033569335938
1292.4609375,608.4641723632812,776.5172729492188,238.54481506347656
1288.601318359375,608.4697875976562,784.4895629882812,232.31631469726562
1290.4111328125,608.4053955078125,798.375732421875,230.5305938720703
1292.628173828125,606.5234985351562,812.491455078125,228.6199493408203
1294.6474609375,602.560302734375,826.6697387695312,228.44667053222656
1296.4031982421875,602.6326293945312,842.4635009765625,226.51702880859375
1294.3953857421875,606.457275390625,852.5165405273438,226.41793823242188
1294.5616455078125,608.5953369140625,868.4295654296875,222.5443878173828
1294.4564208984375,610.525390625,886.4346923828125,220.62132263183594
1290.4029541015625,610.5689086914062,908.6610107421875,214.5576171875
1286.6163330078125,612.4016723632812,936.3952026367188,212.45428466796875
1282.5606689453125,614.5208129882812,962.6719970703125,210.6407012939453
