session_id,trial_number,date,rat_pair,familiarity,barrier_transparency,time_begin,time_first_press,time_coop_or_last_press,time_first_mag_entry,time_trial_end,all_time_sections_valid,successes_in_row,success,trial_frames,lever_press_exists,percent_gazing_original,percent_gazing,percent_interacting,percent_gazing_lev,percent_gazing_mag,percent_interacting_lev,percent_interacting_mag,time_wait_before_cue_both,time_wait_before_cue_rat0,time_wait_before_cue_rat1,distance_vs_wait_valid,time_wait_to_press_one,dist_furthest_from_lever,avg_horizontal_distance,avg_distance
041624_KL002_TimeOut_TrNum7,32,2024-04-16,KL002B-KL002Y,Training Partner,transparent,332.38,332.58,334.1,,,False,0.0,0,254,True,0.0,0.0,0.0,0.0,0.0,0.2106299212598425,0.15551181102362205,2.6666188802879067,92.0,80.0,True,0.19999999999998863,150.1689683013971,289.410215598065,416.5750394984822
041624_KL002_TimeOut_TrNum7,33,2024-04-16,KL002B-KL002Y,Training Partner,transparent,340.83,341.01,342.28,,,False,0.0,0,270,True,0.0,0.0,2.2222222222222223,0.0,0.0,0.22037037037037038,0.07037037037037037,0.0,0.0,60.0,True,0.18000000000000682,874.7123505397409,302.7836816709029,407.4364534937393
041624_KL002_TimeOut_TrNum7,34,2024-04-16,KL002B-KL002Y,Training Partner,transparent,349.86,350.31,350.74,362.79,,True,1.0,1,285,True,0.0,0.0,0.0,0.0017543859649122807,0.0,0.41403508771929826,0.042105263157894736,0.03333273600359883,1.0,54.0,True,0.44999999999998863,247.1094193980204,352.1792488230334,461.8890565622741
041624_KL002_TimeOut_TrNum7,35,2024-04-16,KL002B-KL002Y,Training Partner,transparent,359.35,359.5,360.51,,,False,0.0,0,249,True,0.0,0.0,0.0,0.0,0.0,0.3293172690763052,0.13052208835341367,1.0999802881187615,33.0,114.0,True,0.14999999999997726,149.10801500622452,345.0656497323322,472.7417185174782
041624_KL002_TimeOut_TrNum7,36,2024-04-16,KL002B-KL002Y,Training Partner,transparent,367.65,367.8,374.87,,,False,0.0,0,222,True,0.0,0.0,0.0,0.0,0.0,0.5112612612612613,0.08108108108108109,0.0,0.0,58.0,True,0.1500000000000341,1081.941381559212,470.8762548275221,563.1942751389366
041624_KL002_TimeOut_TrNum7,37,2024-04-16,KL002B-KL002Y,Training Partner,transparent,375.05,375.09,376.2,,,False,0.0,0,294,True,0.0,0.0,0.0,0.0,0.0017006802721088435,0.272108843537415,0.12244897959183673,2.999946240323895,139.0,90.0,True,0.03999999999996362,140.8741345155409,303.86372695991247,431.1912205242134
041624_KL002_TimeOut_TrNum7,38,2024-04-16,KL002B-KL002Y,Training Partner,transparent,384.84,385.42,386.5,,,False,0.0,0,349,True,0.14326647564469913,0.0,3.151862464183381,0.0,0.0028653295128939827,0.3467048710601719,0.025787965616045846,1.3999749121511509,42.0,118.0,True,0.5800000000000409,146.37276380183744,96.40989193338451,250.5302103678769
041624_KL002_TimeOut_TrNum7,39,2024-04-16,KL002B-KL002Y,Training Partner,transparent,396.47,397.51,398.21,399.88,,True,1.0,1,422,True,0.0,0.0,0.0,0.0,0.0,0.5355450236966824,0.03909952606635071,1.2999767041403545,39.0,54.0,True,1.0399999999999636,144.62973033740116,386.5483653988434,512.948557807992
041624_KL002_TimeOut_TrNum7,40,2024-04-16,KL002B-KL002Y,Training Partner,transparent,410.54,413.08,414.2,,,False,0.0,0,312,True,0.0,0.0,0.0,0.0,0.0016025641025641025,0.3541666666666667,0.11538461538461539,0.0,66.0,0.0,True,2.5399999999999636,569.8141288217595,819.5233888049136,841.7485961817919
041624_KL002_TimeOut_TrNum7,41,2024-04-16,KL002B-KL002Y,Training Partner,transparent,420.93,422.21,423.62,,,False,0.0,0,307,True,0.0,0.0,0.0,0.0,0.004885993485342019,0.44136807817589574,0.024429967426710098,0.0,0.0,0.0,False,,615.345573652016,269.46491470244376,405.52655707700444
041624_KL002_TimeOut_TrNum7,42,2024-04-16,KL002B-KL002Y,Training Partner,transparent,431.16,431.77,433.1,,,False,0.0,0,313,True,0.0,0.0,0.0,0.0,0.0,0.48242811501597443,0.0,2.999946240323895,90.0,102.0,True,0.6099999999999568,134.63779116740193,240.2316530556855,408.5937998462664
041624_KL002_TimeOut_TrNum7,43,2024-04-16,KL002B-KL002Y,Training Partner,transparent,441.62,442.0,442.43,444.2,,True,1.0,1,339,True,0.0,0.0,0.0,0.04424778761061947,0.0,0.40412979351032446,0.05604719764011799,3.8665973764174644,403.0,116.0,True,0.37999999999999545,177.42737087817147,151.96307944555204,324.8113043374353
041624_KL002_TimeOut_TrNum7,44,2024-04-16,KL002B-KL002Y,Training Partner,transparent,452.91,454.0,454.73,456.74,,True,2.0,1,410,True,0.0,0.0,0.0,0.0,0.0012195121951219512,0.4170731707317073,0.02804878048780488,0.0,180.0,0.0,True,1.089999999999975,285.92661264257595,115.11260432407555,280.9007432507349
041624_KL002_TimeOut_TrNum7,45,2024-04-16,KL002B-KL002Y,Training Partner,transparent,466.56,466.8,468.38,,,False,0.0,0,260,True,0.0,0.0,0.0,0.0,0.0,0.3192307692307692,0.12307692307692308,0.0,0.0,186.0,True,0.2400000000000091,482.5870276929776,381.18951800269724,483.19651401943014
041624_KL002_TimeOut_TrNum7,46,2024-04-16,KL002B-KL002Y,Training Partner,transparent,475.25,475.7,476.19,478.94,,True,1.0,1,368,True,0.0,0.0,0.0,0.004076086956521739,0.0625,0.3383152173913043,0.10461956521739131,0.0,0.0,86.0,True,0.44999999999998863,255.30832947923975,406.5953294617737,510.8594080625215
041624_KL002_TimeOut_TrNum7,47,2024-04-16,KL002B-KL002Y,Training Partner,transparent,487.52,488.12,488.54,491.73,,True,2.0,1,388,True,0.0,0.0,2.8350515463917527,0.00902061855670103,0.0,0.2706185567010309,0.019329896907216496,0.0,0.0,84.0,True,0.6000000000000227,387.9388604756816,277.192264658318,375.9117844100314
041624_KL002_TimeOut_TrNum7,48,2024-04-16,KL002B-KL002Y,Training Partner,transparent,500.44,501.01,501.64,504.2,,True,3.0,1,296,True,0.0,0.0,0.0,0.005067567567567568,0.0,0.27364864864864863,0.05067567567567568,0.0,0.0,27.0,True,0.5699999999999932,376.9482691770986,300.24172994812415,423.8707065864253
041624_KL002_TimeOut_TrNum7,49,2024-04-16,KL002B-KL002Y,Training Partner,transparent,510.31,511.21,511.97,,,False,0.0,0,299,True,0.33444816053511706,0.0,9.698996655518394,0.0,0.015050167224080268,0.1939799331103679,0.015050167224080268,0.0,92.0,0.0,True,0.8999999999999773,1019.5107597545871,425.75370021121233,491.3771564676518
041624_KL002_TimeOut_TrNum7,50,2024-04-16,KL002B-KL002Y,Training Partner,transparent,520.26,525.4,526.2,532.09,,True,1.0,1,646,True,1.3157894736842104,0.0,3.7151702786377707,0.0030959752321981426,0.0,0.23916408668730652,0.034055727554179564,0.0,0.0,0.0,False,,1106.1450994458844,179.43927765412172,307.3381210122097
041624_KL002_TimeOut_TrNum7,51,2024-04-16,KL002B-KL002Y,Training Partner,transparent,541.8,543.12,543.73,,,False,0.0,0,290,True,0.0,0.0,0.0,0.0,0.0034482758620689655,0.2517241379310345,0.09310344827586207,0.0,0.0,0.0,False,,1129.6787030841688,815.1663093963576,822.059221066512
041624_KL002_TimeOut_TrNum7,52,2024-04-16,KL002B-KL002Y,Training Partner,transparent,551.47,551.87,552.98,,,False,0.0,0,289,True,0.0,0.0,0.0,0.0,0.0,0.38408304498269896,0.0328719723183391,0.0,0.0,77.0,True,0.39999999999997726,1101.1196056939607,648.905205523557,709.9211395748846
041624_KL002_TimeOut_TrNum7,53,2024-04-16,KL002B-KL002Y,Training Partner,transparent,561.12,561.5,561.5,,,False,0.0,0,262,True,0.0,0.0,0.0,0.0,0.0057251908396946565,0.26908396946564883,0.06870229007633588,0.0,0.0,130.0,True,0.37999999999999545,1047.1357911157434,639.6799973853108,692.0205768378545
041624_KL002_TimeOut_TrNum7,54,2024-04-16,KL002B-KL002Y,Training Partner,transparent,569.85,570.22,570.71,,,False,1.0,1,351,True,0.0,0.0,0.0,0.002849002849002849,0.0,0.3603988603988604,0.038461538461538464,1.1999784961295579,130.0,36.0,True,0.37000000000000455,134.4550921906322,506.45981804635886,602.641448649441
041624_KL002_TimeOut_TrNum7,55,2024-04-16,KL002B-KL002Y,Training Partner,transparent,581.55,581.86,583.02,,,False,0.0,0,239,True,0.0,0.0,0.0,0.0,0.0,0.3117154811715481,0.008368200836820083,0.0,0.0,173.0,True,0.3100000000000591,809.2490474000044,528.9246667629017,586.6384489524634
041624_KL002_TimeOut_TrNum7,56,2024-04-16,KL002B-KL002Y,Training Partner,transparent,589.51,589.91,591.37,,,False,0.0,0,230,True,0.0,0.0,0.0,0.0,0.0,0.48043478260869565,0.0,0.0,0.0,63.0,True,0.39999999999997726,255.84650470465843,389.91931669919285,523.6799112088435
041624_KL002_TimeOut_TrNum7,57,2024-04-16,KL002B-KL002Y,Training Partner,transparent,597.16,597.43,598.01,599.77,,True,1.0,1,280,True,0.0,0.0,0.0,0.010714285714285714,0.0,0.28035714285714286,0.05178571428571429,1.966631424212331,230.0,59.0,True,0.2699999999999818,188.32745351853063,318.99540640480797,441.66111954786436
041624_KL002_TimeOut_TrNum7,58,2024-04-16,KL002B-KL002Y,Training Partner,transparent,606.52,607.13,607.54,,,False,2.0,1,407,True,0.0,0.0,0.0,0.0,0.0,0.47297297297297297,0.03194103194103194,0.33332736003598834,74.0,10.0,True,0.6100000000000136,143.00366844020112,84.34810016130706,279.6109868266497
041624_KL002_TimeOut_TrNum7,59,2024-04-16,KL002B-KL002Y,Training Partner,transparent,620.08,621.01,621.33,623.04,,True,3.0,1,346,True,0.0,0.0,0.0,0.0,0.0,0.3699421965317919,0.044797687861271675,0.0,192.0,0.0,True,0.92999999999995,330.0150344304384,259.35157186024674,388.719511552089
041624_KL002_TimeOut_TrNum7,60,2024-04-16,KL002B-KL002Y,Training Partner,transparent,631.62,632.1,632.1,,,False,0.0,0,229,True,0.0,0.0,0.0,0.0,0.0,0.4759825327510917,0.0,2.166627840233924,65.0,152.0,True,0.4800000000000182,146.92341085960572,398.4240565476951,535.4659563125579
041624_KL002_TimeOut_TrNum7,61,2024-04-16,KL002B-KL002Y,Training Partner,transparent,639.25,639.52,640.16,,,False,1.0,1,273,True,0.0,0.0,0.0,0.003663003663003663,0.0,0.2600732600732601,0.04395604395604396,0.0,0.0,53.0,True,0.2699999999999818,281.9819957239539,181.1085393785526,354.73504244330024
041624_KL002_TimeOut_TrNum7,62,2024-04-16,KL002B-KL002Y,Training Partner,transparent,648.34,648.74,649.28,,,False,2.0,1,184,True,0.0,0.0,0.0,0.0,0.0,0.28532608695652173,0.0,0.8333184000899708,25.0,38.0,True,0.39999999999997726,135.44400929694174,493.46365737806883,589.3323107101669
041624_KL002_TimeOut_TrNum9,1,2024-04-16,KL002B-KL002Y,Training Partner,transparent,10.01,11.09,11.98,13.74,,True,0.0,0,324,True,0.0,0.0,3.3950617283950617,0.0,0.0,0.3101851851851852,0.038580246913580245,0.0,0.0,0.0,False,,1011.8192729207373,127.59320954639333,270.74089261598215
041624_KL002_TimeOut_TrNum9,2,2024-04-16,KL002B-KL002Y,Training Partner,transparent,20.8,21.4,21.59,,,False,1.0,1,310,True,0.0,0.0,0.0,0.0016129032258064516,0.0,0.3596774193548387,0.037096774193548385,2.366621082984359,71.0,80.0,True,0.5999999999999979,137.77270538024035,162.4540856517736,310.2329171680467
041624_KL002_TimeOut_TrNum9,3,2024-04-16,KL002B-KL002Y,Training Partner,transparent,31.15,31.79,32.09,33.96,,True,2.0,1,354,True,0.0,0.0,0.0,0.002824858757062147,0.0,0.4322033898305085,0.08333333333333333,2.8999441439385807,87.0,107.0,True,0.6400000000000006,135.99120605722544,143.7965934715044,317.7980967714415
041624_KL002_TimeOut_TrNum9,4,2024-04-16,KL002B-KL002Y,Training Partner,transparent,42.94,43.34,44.66,,,False,0.0,0,211,True,0.0,0.0,0.0,0.0,0.0,0.466824644549763,0.0971563981042654,5.133234461684384,154.0,181.0,True,0.4000000000000057,141.58418322446136,245.20134363791132,399.233250578313
041624_KL002_TimeOut_TrNum9,5,2024-04-16,KL002B-KL002Y,Training Partner,transparent,49.99,50.98,59.03,,,False,0.0,0,271,True,0.0,0.0,0.0,0.0,0.0,0.4188191881918819,0.0,0.0,21.0,0.0,True,0.9899999999999949,1105.505300633478,559.1098421006777,656.35511505501
041624_KL002_TimeOut_TrNum9,6,2024-04-16,KL002B-KL002Y,Training Partner,transparent,59.03,59.19,59.86,63.82,,True,1.0,1,1068,True,0.32771535580524347,0.0,1.7790262172284643,0.0,0.0,0.28230337078651685,0.021067415730337078,0.0,0.0,39.0,True,0.1599999999999966,397.54999891307176,358.27643090350654,460.326437132633
041624_KL002_TimeOut_TrNum9,7,2024-04-16,KL002B-KL002Y,Training Partner,transparent,94.63,95.45,96.95,,,False,0.0,0,210,True,0.0,0.0,8.571428571428571,0.0,0.009523809523809525,0.28809523809523807,0.07380952380952381,0.0,14.0,0.0,True,0.8200000000000074,1095.4862616606974,269.9047042981173,374.5258102328874
041624_KL002_TimeOut_TrNum9,8,2024-04-16,KL002B-KL002Y,Training Partner,transparent,101.6,102.24,102.45,,,False,1.0,1,789,True,0.0,0.0,0.0,0.0025348542458808617,0.0019011406844106464,0.2338403041825095,0.022179974651457542,0.0,0.0,0.0,False,,332.83748589729237,538.0710688328053,598.8097755852456
041624_KL002_TimeOut_TrNum9,9,2024-04-16,KL002B-KL002Y,Training Partner,transparent,127.92,129.89,130.7,,,False,0.0,0,322,True,0.0,0.0,0.0,0.0,0.0,0.2639751552795031,0.0,0.0,0.0,0.0,False,1.9699999999999847,997.3654269263372,536.975280685623,614.1040224983051
041624_KL002_TimeOut_TrNum9,10,2024-04-16,KL002B-KL002Y,Training Partner,transparent,138.64,140.4,141.08,,,False,1.0,1,461,True,0.0,0.0,0.0,0.0,0.0,0.4002169197396963,0.04338394793926247,0.0,0.0,38.0,True,1.7600000000000193,1002.4516103969937,489.3325979516432,582.5758648419919
041624_KL002_TimeOut_TrNum9,11,2024-04-16,KL002B-KL002Y,Training Partner,transparent,154.0,154.82,155.55,157.47,,True,2.0,1,393,True,0.38167938931297707,0.38167938931297707,0.0,0.0,0.001272264631043257,0.15903307888040713,0.0648854961832061,0.0,156.0,0.0,True,0.8199999999999932,929.3439180476436,368.9253213858939,446.6061653691541
041624_KL002_TimeOut_TrNum9,12,2024-04-16,KL002B-KL002Y,Training Partner,transparent,167.1,167.57,168.71,,,False,0.0,0,309,True,0.0,0.0,0.0,0.0,0.0,0.11165048543689321,0.06310679611650485,0.0,0.0,49.0,True,0.46999999999999886,1107.2042911178555,480.0289340480889,556.7960696223496
041624_KL002_TimeOut_TrNum9,13,2024-04-16,KL002B-KL002Y,Training Partner,transparent,177.42,178.54,179.12,180.92,,True,1.0,1,399,True,0.0,0.0,0.0,0.0,0.0012531328320802004,0.3483709273182957,0.04887218045112782,0.0,0.0,10.0,True,1.1200000000000045,905.9141987959953,300.42606678702333,419.7991746574426
041624_KL002_TimeOut_TrNum9,14,2024-04-16,KL002B-KL002Y,Training Partner,transparent,190.71,191.71,193.29,,,False,0.0,0,259,True,0.0,0.0,0.0,0.0,0.0,0.20270270270270271,0.0,0.0,168.0,0.0,True,1.0,1111.9802516201598,414.1032492516143,487.90580133639315
041624_KL002_TimeOut_TrNum9,15,2024-04-16,KL002B-KL002Y,Training Partner,transparent,199.36,199.85,201.25,,,False,0.0,0,293,True,0.0,0.0,0.0,0.0017064846416382253,0.0,0.2815699658703072,0.06143344709897611,0.0,0.0,28.0,True,0.4899999999999807,572.8942265974496,319.81129355573177,420.95038398571097
041624_KL002_TimeOut_TrNum9,16,2024-04-16,KL002B-KL002Y,Training Partner,transparent,209.1,209.48,210.03,212.49,,True,1.0,1,327,True,0.0,0.0,0.0,0.0,0.0,0.3409785932721712,0.07492354740061162,0.0,0.0,71.0,True,0.37999999999999545,269.7408832650464,163.0327445984923,330.84594922182765
041624_KL002_TimeOut_TrNum9,17,2024-04-16,KL002B-KL002Y,Training Partner,transparent,220.0,220.82,222.13,,,False,0.0,0,227,True,0.0,0.0,0.881057268722467,0.004405286343612335,0.006607929515418502,0.23127753303964757,0.03303964757709251,0.0,134.0,0.0,True,0.8199999999999932,844.3612844017118,355.50736782924554,447.3862625008491
041624_KL002_TimeOut_TrNum9,18,2024-04-16,KL002B-KL002Y,Training Partner,transparent,227.57,232.72,232.72,,,False,0.0,0,396,True,1.893939393939394,1.893939393939394,0.0,0.0,0.0,0.27904040404040403,0.020202020202020204,0.0,0.0,0.0,False,,1094.1289171064134,339.05734363494554,439.17838367594777
041624_KL002_TimeOut_TrNum9,19,2024-04-16,KL002B-KL002Y,Training Partner,transparent,240.77,241.29,242.0,,,False,1.0,1,299,True,0.0,0.0,5.68561872909699,0.0033444816053511705,0.0,0.23076923076923078,0.061872909698996656,0.0,0.0,160.0,True,0.5199999999999818,439.63758971102015,290.9288783283703,400.4027246852898
041624_KL002_TimeOut_TrNum9,20,2024-04-16,KL002B-KL002Y,Training Partner,transparent,250.74,252.57,252.57,,,False,0.0,0,317,True,0.0,0.0,0.0,0.0,0.04574132492113565,0.15141955835962145,0.10094637223974763,0.0,7.0,0.0,True,1.829999999999984,787.0416752697049,437.7139504542756,531.4201642903091
041624_KL002_TimeOut_TrNum9,21,2024-04-16,KL002B-KL002Y,Training Partner,transparent,261.32,262.06,263.76,,,False,0.0,0,291,True,0.0,0.0,0.0,0.013745704467353952,0.0,0.3127147766323024,0.070446735395189,0.0,48.0,0.0,True,0.7400000000000091,1110.3179382777457,667.5637173649094,713.2473829515434
041624_KL002_TimeOut_TrNum9,22,2024-04-16,KL002B-KL002Y,Training Partner,transparent,271.01,272.64,273.79,,,False,0.0,0,344,True,0.0,0.0,8.13953488372093,0.0014534883720930232,0.030523255813953487,0.2601744186046512,0.030523255813953487,0.0,0.0,0.0,False,,993.6178342757695,338.1634965625988,421.8632969574462
041624_KL002_TimeOut_TrNum9,23,2024-04-16,KL002B-KL002Y,Training Partner,transparent,282.49,283.33,292.38,,,False,0.0,0,351,True,0.0,0.0,0.0,0.0,0.005698005698005698,0.3732193732193732,0.03418803418803419,1.9666287872686925,105.0,59.0,True,0.839999999999975,141.15790367383846,619.8038155592922,686.4957973951786
041624_KL002_TimeOut_TrNum9,24,2024-04-16,KL002B-KL002Y,Training Partner,transparent,294.18,294.56,294.89,,,False,0.0,0,202,True,0.0,0.0,0.0,0.0,0.007425742574257425,0.16584158415841585,0.01485148514851485,0.0,0.0,131.0,True,0.37999999999999545,1025.827068363561,317.6909621130587,431.73819478755627
041624_KL002_TimeOut_TrNum9,25,2024-04-16,KL002B-KL002Y,Training Partner,transparent,300.91,301.36,302.05,304.43,,True,1.0,1,268,True,0.0,0.0,1.8656716417910446,0.0,0.0,0.21082089552238806,0.07462686567164178,0.0,0.0,11.0,True,0.44999999999998863,814.5898712894874,237.35097987203918,344.81552104802915
041624_KL002_TimeOut_TrNum9,26,2024-04-16,KL002B-KL002Y,Training Partner,transparent,309.84,310.36,320.08,,,False,0.0,0,308,True,0.0,0.0,0.0,0.0,0.0,0.2792207792207792,0.016233766233766232,0.0,0.0,35.0,True,0.5200000000000387,1035.9485475940317,646.8943520517606,727.5350923956746
041624_KL002_TimeOut_TrNum9,27,2024-04-16,KL002B-KL002Y,Training Partner,transparent,320.11,320.22,320.22,,,False,0.0,0,317,True,5.3627760252365935,0.0,14.195583596214512,0.0,0.0,0.1498422712933754,0.026813880126182965,0.0,0.0,98.0,True,0.11000000000001364,1079.7515768244473,476.43206328891085,510.57678244387637
041624_KL002_TimeOut_TrNum9,28,2024-04-16,KL002B-KL002Y,Training Partner,transparent,330.67,332.64,333.94,,,False,0.0,0,246,True,6.504065040650407,0.0,2.0325203252032518,0.0,0.014227642276422764,0.16463414634146342,0.014227642276422764,0.0,0.0,0.0,False,,352.505848102192,341.15215928340024,355.493843719852
041624_KL002_TimeOut_TrNum9,29,2024-04-16,KL002B-KL002Y,Training Partner,transparent,338.89,339.84,349.2,,,False,0.0,0,312,True,0.0,0.0,0.0,0.0,0.0,0.36217948717948717,0.0,0.0,31.0,0.0,True,0.9499999999999886,1106.061306209833,500.4766183527418,584.3248113741636
041624_KL002_TimeOut_TrNum9,30,2024-04-16,KL002B-KL002Y,Training Partner,transparent,349.29,349.62,350.85,,,False,0.0,0,198,True,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.09595959595959595,0.0,0.0,101.0,True,0.3299999999999841,462.2439441642411,270.4208194226507,401.67451987327917
041624_KL002_TimeOut_TrNum9,31,2024-04-16,KL002B-KL002Y,Training Partner,transparent,355.87,356.54,356.67,358.51,,True,1.0,1,323,True,0.0,0.0,0.0,0.0,0.0,0.3219814241486068,0.05263157894736842,0.0,0.0,18.0,True,0.6700000000000159,323.1750474946632,193.86290383301392,349.3002282878752
041624_KL002_TimeOut_TrNum9,32,2024-04-16,KL002B-KL002Y,Training Partner,transparent,366.65,367.25,368.33,,,False,0.0,0,278,True,1.079136690647482,1.079136690647482,1.079136690647482,0.0,0.0,0.09172661870503597,0.025179856115107913,0.0,0.0,142.0,True,0.6000000000000227,405.5091571647585,232.09824498218757,282.9584312703331
041624_KL002_TimeOut_TrNum9,33,2024-04-16,KL002B-KL002Y,Training Partner,transparent,375.9,377.32,378.88,,,False,0.0,0,254,True,0.0,0.0,0.0,0.0,0.0,0.19291338582677164,0.031496062992125984,0.0,0.0,0.0,False,,1004.0776087336467,498.13364050567355,588.927702758156
041624_KL002_TimeOut_TrNum9,34,2024-04-16,KL002B-KL002Y,Training Partner,transparent,384.37,384.77,391.14,,,False,0.0,0,211,True,0.0,0.0,0.0,0.0,0.0,0.3341232227488152,0.0947867298578199,0.0,0.0,18.0,True,0.39999999999997726,1045.8249611102763,367.99839000189894,486.10122272325293
041624_KL002_TimeOut_TrNum9,35,2024-04-16,KL002B-KL002Y,Training Partner,transparent,391.42,392.17,393.55,,,False,0.0,0,279,True,0.0,0.0,0.0,0.0,0.005376344086021506,0.31362007168458783,0.005376344086021506,0.0,0.0,39.0,True,0.75,810.0002975618311,453.90580715979627,554.7657105367736
041624_KL002_TimeOut_TrNum9,36,2024-04-16,KL002B-KL002Y,Training Partner,transparent,400.72,402.2,402.2,,,False,0.0,0,331,True,0.0,0.0,3.0211480362537766,0.0,0.0015105740181268882,0.28851963746223563,0.010574018126888218,0.0,0.0,0.0,False,,979.598285156704,738.9559468396255,756.358022400985
041624_KL002_TimeOut_TrNum9,37,2024-04-16,KL002B-KL002Y,Training Partner,transparent,411.75,412.17,413.25,,,False,0.0,0,281,True,0.0,0.0,0.0,0.0,0.0,0.29537366548042704,0.06227758007117438,0.0,0.0,96.0,True,0.4200000000000159,1033.5107946934477,414.0841821469247,537.7591010960435
041624_KL002_TimeOut_TrNum9,38,2024-04-16,KL002B-KL002Y,Training Partner,transparent,421.12,421.46,422.44,,,False,1.0,1,294,True,0.0,0.0,0.0,0.003401360544217687,0.0,0.21598639455782312,0.047619047619047616,0.0,0.0,93.0,True,0.339999999999975,889.7064552552742,315.0685715175068,428.1469838244009
041624_KL002_TimeOut_TrNum9,39,2024-04-16,KL002B-KL002Y,Training Partner,transparent,430.92,431.35,431.79,434.18,,True,2.0,1,281,True,0.0,0.0,0.0,0.0,0.0,0.23309608540925267,0.05693950177935943,0.7333192088120548,22.0,91.0,True,0.4300000000000068,132.37255658741813,289.4132293794404,424.2437639333129
041624_KL002_TimeOut_TrNum9,40,2024-04-16,KL002B-KL002Y,Training Partner,transparent,440.29,440.7,441.1,453.69,,True,3.0,1,310,True,0.0,0.0,0.0,0.0,0.0,0.3241935483870968,0.06774193548387097,0.2999942217867497,9.0,86.0,True,0.40999999999996817,144.21642733443161,285.25940328917943,412.000715313261
041624_KL002_TimeOut_TrNum9,41,2024-04-16,KL002B-KL002Y,Training Partner,transparent,450.6,451.01,451.16,,,False,0.0,0,212,True,0.0,0.0,0.0,0.0023584905660377358,0.0023584905660377358,0.41509433962264153,0.05660377358490566,1.0333134305988045,91.0,31.0,True,0.40999999999996817,141.30464859855132,213.77677399064768,375.90819699315006
041624_KL002_TimeOut_TrNum9,42,2024-04-16,KL002B-KL002Y,Training Partner,transparent,457.66,457.91,458.09,,,False,0.0,0,330,True,0.0,0.0,0.0,0.0,0.0,0.2818181818181818,0.0,0.0,0.0,44.0,True,0.25,318.24969360918766,320.92307104337897,474.0405963512875
041624_KL002_TimeOut_TrNum9,43,2024-04-16,KL002B-KL002Y,Training Partner,transparent,468.66,471.16,472.34,,,False,0.0,0,379,True,0.0,0.0,0.0,0.0,0.0,0.2691292875989446,0.05013192612137203,0.0,0.0,146.0,True,2.5,557.6538125277948,621.6800665234871,645.6281739818255
